Latitude,Longitude,Label,Type
57.4776051,-4.2257896,17,Event
51.5086296,-0.138725,13,Event
51.5086296,-0.138725,13,Event
55.8618966,-4.2453254,2,Event
51.5357184,-0.1058961,13,Event
55.0001551,-7.3049907,4,Event
51.6059771,-1.2611524,15,Event
51.4978095,-0.1745235,13,Event
51.4565692,-2.6044094,7,Event
51.5007013,-0.1290218,13,Event
51.5214064,-0.0841784,13,Event
51.5076017,-0.1278165,13,Event
51.4950539,-0.211456,13,Event
51.5214064,-0.0841784,13,Event
51.425673,-0.5630625,19,Event
51.5245998,-0.0816266,13,Event
51.5214064,-0.0841784,13,Event
51.75883,-1.253712,15,Event
52.0364259,-0.7674432,1,Event
53.4051135,-2.96335,20,Event
53.4668498,-2.2338837,10,Event
51.547256,-0.024172,13,Event
51.3031274,-2.3255939,11,Event
52.175826,0.141427,6,Event
51.5181986,-0.0904065,13,Event
55.9230229,-3.1950366,8,Event
53.380427,-2.9536276,20,Event
51.5268021,-0.1298694,13,Event
55.953252,-3.188267,8,Event
51.2421839,-0.5905421,19,Event
50.9086314,-1.4015651,15,Event
50.9371957,-1.4047795,15,Event
51.5277891,-0.3573494,13,Event
53.8008,-1.5491,0,Event
52.4606699,-1.9126426,5,Event
52.3800625,-1.5616976,5,Event
51.5242528,-0.1350838,13,Event
51.5350432,-0.1221586,13,Event
51.5299658,-0.1276734,13,Event
51.8874964,-2.0887879,11,Event
51.5002221,-0.1290273,13,Event
51.2425719,-0.5879459,19,Event
51.5214064,-0.0841784,13,Event
54.5728788,-1.2338983,14,Event
54.5839293,-5.93172,4,Event
51.4947429,-0.0631839,13,Event
52.3831611,-1.5620634,5,Event
51.5012679,-0.1248698,13,Event
55.8603294,-4.2455482,2,Event
53.9608982,-2.0144122,0,Event
53.9608982,-2.0144122,0,Event
53.9608982,-2.0144122,0,Event
54.9729236,-1.6084101,14,Event
55.378051,-3.435973,21,Event
50.9079836,-1.4001949,15,Event
51.4782085,-3.1826341,7,Event
51.5215833,-0.1136068,13,Event
51.5108145,-0.1216653,13,Event
55.945235,-3.221106,8,Event
53.4713748,-2.2413917,10,Event
51.4932783,-0.1200288,13,Event
50.8995193,-1.3915425,15,Event
51.5197736,-0.1183596,13,Event
51.4966412,-0.2105574,13,Event
50.937611,-1.3983076,15,Event
51.5890596,-3.3269295,7,Event
51.5349086,-0.1216933,13,Event
51.0632348,-0.3258369,19,Event
51.62144,-3.943646,3,Event
51.5046984,-2.5494589,7,Event
54.5763061,-5.934948,4,Event
51.512651,-0.084829,13,Event
53.4643742,-2.2891065,10,Event
52.4307628,-1.4033854,5,Event
53.4627361,-2.2370466,10,Event
53.3810017,-1.4886045,0,Event
51.3781162,-2.3272635,11,Event
51.5092548,-0.1397032,13,Event
51.5161382,-0.1576897,13,Event
51.4947961,-0.3111115,13,Event
53.4640662,-2.246924,10,Event
53.7960405,-1.5585725,0,Event
51.5240884,-0.0826162,13,Event
52.9519193,-1.1837196,18,Event
54.50865,-6.76393,4,Event
51.4615,-0.9359032,15,Event
53.3878058,-2.348386,10,Event
51.5238311,-0.0386544,13,Event
50.9371957,-1.4047795,15,Event
51.5151536,-0.0838496,13,Event
53.9575059,-0.9759675,0,Event
51.9984682,-0.7438704,1,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
51.5214064,-0.0841784,13,Event
55.8520679,-4.2491072,2,Event
51.5299717,-0.1276759,13,Event
54.6036348,-5.9275369,4,Event
54.6094943,-5.9344803,4,Event
52.4869104,-1.8878984,5,Event
55.8443557,-4.441126,2,Event
53.2742944,-2.8267949,20,Event
52.212305,0.116602,6,Event
53.7591497,-2.6982799,20,Event
51.6634476,-0.4003629,13,Event
51.5569879,-0.1411791,13,Event
52.3555177,-1.1743197,1,Event
52.3555177,-1.1743197,1,Event
52.3555177,-1.1743197,1,Event
50.8030046,-0.0569453,19,Event
52.9274431,-1.2178972,18,Event
50.950027,-2.636036,7,Event
53.6413387,-1.7775429,0,Event
56.462,-2.9707,8,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
52.5886244,-2.130491,5,Event
52.5886244,-2.130491,5,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
50.8030046,-0.0569453,19,Event
51.6059771,-1.2611524,15,Event
51.5075639,-0.0737312,13,Event
51.519678,-0.1318957,13,Event
52.62978,-1.13937,18,Event
53.4833089,-2.2329376,10,Event
52.488656,-1.8872211,5,Event
52.4048792,-1.4992448,5,Event
52.4787818,-1.8970261,5,Event
53.7966436,-1.5338453,0,Event
55.9453,-3.18216,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.9445,-3.19458,8,Event
55.8617,-4.26066,2,Event
54.764986,-1.578203,14,Paper
51.754816,-1.254367,15,Paper
53.380941,-1.487947,0,Paper
51.44142,-0.941816,15,Paper
51.44142,-0.941816,15,Paper
51.474271,-0.035408,13,Paper
51.4988,-0.174877,13,Paper
52.450817,-1.930513,5,Paper
51.4988,-0.174877,13,Paper
51.524559,-0.13404,13,Paper
55.944516,-3.189241,8,Paper
51.524559,-0.13404,13,Paper
51.4988,-0.174877,13,Paper
51.524559,-0.13404,13,Paper
51.4988,-0.174877,13,Paper
51.4988,-0.174877,13,Paper
50.742365,-1.895636,11,Paper
50.93658,-1.396017,15,Paper
54.979187,-1.614661,14,Paper
51.511486,-0.115997,13,Paper
51.524559,-0.13404,13,Paper
51.524559,-0.13404,13,Paper
54.764986,-1.578203,14,Paper
53.380941,-1.487947,0,Paper
55.866154,-4.250804,2,Paper
51.458417,-2.602979,7,Paper
51.486627,-3.178864,7,Paper
51.877943,-0.410402,1,Paper
52.467297,-1.926621,5,Paper
53.405936,-2.965572,20,Paper
50.867089,-0.087914,19,Paper
52.938636,-1.195158,18,Paper
51.524559,-0.13404,13,Paper
51.511486,-0.115997,13,Paper
53.642839,-1.778088,0,Paper
55.872121,-4.288201,2,Paper
51.44142,-0.941816,15,Paper
54.979187,-1.614661,14,Paper
53.791435,-1.766175,0,Paper
52.074461,-0.629289,1,Paper
52.938636,-1.195158,18,Paper
52.074461,-0.629289,1,Paper
52.938636,-1.195158,18,Paper
55.90966,-3.320349,8,Paper
53.380941,-1.487947,0,Paper
55.944516,-3.189241,8,Paper
55.862828,-4.242853,2,Paper
55.90966,-3.320349,8,Paper
51.242184,-0.590542,19,Paper
52.210891,0.091732,6,Paper
52.632283,-1.124859,18,Paper
53.803643,-1.547429,0,Paper
51.877943,-0.410402,1,Paper
51.877726,0.947207,12,Paper
52.450817,-1.930513,5,Paper
51.485432,-3.181384,7,Paper
57.16476,-2.101526,9,Paper
51.44142,-0.941816,15,Paper
50.93658,-1.396017,15,Paper
51.498224,-0.102086,13,Paper
54.979187,-1.614661,14,Paper
51.520589,-0.145472,13,Paper
53.806682,-1.555033,0,Paper
55.872121,-4.288201,2,Paper
51.458417,-2.602979,7,Paper
51.498224,-0.102086,13,Paper
51.500134,-2.54753,7,Paper
51.378116,-2.327263,11,Paper
51.511486,-0.115997,13,Paper
51.498224,-0.102086,13,Paper
53.773703,-0.368078,18,Paper
51.511486,-0.115997,13,Paper
50.867089,-0.087914,19,Paper
52.198361,0.120673,6,Paper
51.511486,-0.115997,13,Paper
51.500134,-2.54753,7,Paper
52.450817,-1.930513,5,Paper
51.458417,-2.602979,7,Paper
51.500134,-2.54753,7,Paper
51.44142,-0.941816,15,Paper
52.938636,-1.195158,18,Paper
51.524067,-0.040375,13,Paper
51.425673,-0.563063,19,Paper
53.806682,-1.555033,0,Paper
55.006236,-7.323611,4,Paper
53.484586,-2.270755,10,Paper
51.877726,0.947207,12,Paper
51.524559,-0.13404,13,Paper
52.418282,-4.063887,3,Paper
51.525083,-0.136355,13,Paper
55.944516,-3.189241,8,Paper
54.584409,-5.934049,4,Paper
56.458245,-2.982143,8,Paper
53.380941,-1.487947,0,Paper
52.938636,-1.195158,18,Paper
52.418282,-4.063887,3,Paper
51.524559,-0.13404,13,Paper
53.22952,-4.129987,3,Paper
53.378239,-1.465886,0,Paper
52.450817,-1.930513,5,Paper
51.877943,-0.410402,1,Paper
52.418282,-4.063887,3,Paper
55.872121,-4.288201,2,Paper
55.862828,-4.242853,2,Paper
51.511486,-0.115997,13,Paper
53.484586,-2.270755,10,Paper
52.418282,-4.063887,3,Paper
54.979187,-1.614661,14,Paper
52.450817,-1.930513,5,Paper
51.761756,-0.2468,13,Paper
53.642839,-1.778088,0,Paper
51.761756,-0.2468,13,Paper
50.742365,-1.895636,11,Paper
51.511486,-0.115997,13,Paper
52.379252,-1.56147,5,Paper
51.761756,-0.2468,13,Paper
53.405936,-2.965572,20,Paper
55.872121,-4.288201,2,Paper
53.46685,-2.233884,10,Paper
51.4988,-0.174877,13,Paper
52.450817,-1.930513,5,Paper
55.86286,-4.241607,2,Paper
51.498875,-0.118165,13,Paper
51.524559,-0.13404,13,Paper
50.93658,-1.396017,15,Paper
51.511486,-0.115997,13,Paper
53.806682,-1.555033,0,Paper
51.4988,-0.174877,13,Paper
52.769227,-1.224632,18,Paper
52.450817,-1.930513,5,Paper
51.4988,-0.174877,13,Paper
52.379252,-1.56147,5,Paper
51.500134,-2.54753,7,Paper
51.522576,-0.122513,13,Paper
53.806682,-1.555033,0,Paper
52.938636,-1.195158,18,Paper
52.204267,0.114908,6,Paper
55.944516,-3.189241,8,Paper
51.511486,-0.115997,13,Paper
53.380941,-1.487947,0,Paper
51.500134,-2.54753,7,Paper
51.44142,-0.941816,15,Paper
51.4988,-0.174877,13,Paper
51.4988,-0.174877,13,Paper
51.524559,-0.13404,13,Paper
51.754816,-1.254367,15,Paper
51.877943,-0.410402,1,Paper
50.865958,-0.090114,19,Paper
53.46685,-2.233884,10,Paper
53.484586,-2.270755,10,Paper
51.485432,-3.181384,7,Paper
51.298467,1.070994,12,Paper
52.450817,-1.930513,5,Paper
51.754816,-1.254367,15,Paper
53.380941,-1.487947,0,Paper
52.204132,0.103615,6,Paper
52.407175,-1.503746,5,Paper
53.484586,-2.270755,10,Paper
52.769227,-1.224632,18,Paper
53.378239,-1.465886,0,Paper
52.467297,-1.926621,5,Paper
50.937474,-1.39788,15,Paper
51.486627,-3.178864,7,Paper
51.877943,-0.410402,1,Paper
52.204267,0.114908,6,Paper
51.486627,-3.178864,7,Paper
51.877943,-0.410402,1,Paper
51.4988,-0.174877,13,Paper
52.938636,-1.195158,18,Paper
51.877726,0.947207,12,Paper
51.498224,-0.102086,13,Paper
51.511486,-0.115997,13,Paper
51.761756,-0.2468,13,Paper
52.938463,-1.496521,18,Paper
52.769227,-1.224632,18,Paper
50.892805,-1.394525,15,Paper
50.892805,-1.394525,15,Paper
54.979187,-1.614661,14,Paper
54.764986,-1.578203,14,Paper
53.46685,-2.233884,10,Paper
55.006236,-7.323611,4,Paper
54.589151,-5.923617,4,Paper
50.892805,-1.394525,15,Paper
50.93658,-1.396017,15,Paper
54.584409,-5.934049,4,Paper
55.90966,-3.320349,8,Paper
50.892805,-1.394525,15,Paper
51.533158,-0.469211,13,Paper
56.458245,-2.982143,8,Paper
55.944516,-3.189241,8,Paper
53.484586,-2.270755,10,Paper
51.524559,-0.13404,13,Paper
53.403402,-2.971285,20,Paper
54.584409,-5.934049,4,Paper
52.025035,-0.708403,1,Paper
52.48281,-1.885094,5,Paper
52.769227,-1.224632,18,Paper
51.761756,-0.2468,13,Paper
51.759821,-1.258473,15,Paper
55.944516,-3.189241,8,Paper
51.403243,-0.303488,13,Paper
51.458417,-2.602979,7,Paper
51.527825,-0.102544,13,Paper
54.010394,-2.787729,20,Paper
54.010394,-2.787729,20,Paper
52.204267,0.114908,6,Paper
57.16476,-2.101526,9,Paper
51.242184,-0.590542,19,Paper
53.009066,-2.176138,10,Paper
52.052215,1.16334,12,Paper
52.938636,-1.195158,18,Paper
50.93658,-1.396017,15,Paper
51.524559,-0.13404,13,Paper
50.867089,-0.087914,19,Paper
51.4988,-0.174877,13,Paper
51.754816,-1.254367,15,Paper
51.242184,-0.590542,19,Paper
52.769227,-1.224632,18,Paper
54.010394,-2.787729,20,Paper
51.482563,-0.006757,13,Paper
52.602126,-1.233388,18,Paper
53.46685,-2.233884,10,Paper
51.458417,-2.602979,7,Paper
54.584409,-5.934049,4,Paper
52.379252,-1.56147,5,Paper
54.010394,-2.787729,20,Paper
53.380941,-1.487947,0,Paper
54.010394,-2.787729,20,Paper
51.524559,-0.13404,13,Paper
51.44142,-0.941816,15,Paper
51.524559,-0.13404,13,Paper
52.938463,-1.496521,18,Paper
52.602126,-1.233388,18,Paper
52.602126,-1.233388,18,Paper
51.527825,-0.102544,13,Paper
51.458417,-2.602979,7,Paper
55.780579,-4.048151,2,Paper
52.938636,-1.195158,18,Paper
54.010394,-2.787729,20,Paper
57.16476,-2.101526,9,Paper
50.93658,-1.396017,15,Paper
51.877726,0.947207,12,Paper
55.862828,-4.242853,2,Paper
55.944516,-3.189241,8,Paper
51.589755,-0.228299,13,Paper
51.524067,-0.040375,13,Paper
53.791435,-1.766175,0,Paper
51.242184,-0.590542,19,Paper
52.074461,-0.629289,1,Paper
51.524559,-0.13404,13,Paper
51.242184,-0.590542,19,Paper
51.378116,-2.327263,11,Paper
51.298467,1.070994,12,Paper
51.589755,-0.228299,13,Paper
51.242184,-0.590542,19,Paper
51.242184,-0.590542,19,Paper
51.511486,-0.115997,13,Paper
53.403402,-2.971285,20,Paper
51.4988,-0.174877,13,Paper
51.242184,-0.590542,19,Paper
54.010394,-2.787729,20,Paper
50.93658,-1.396017,15,Paper
52.95652,-1.152075,18,Paper
51.610608,-3.976394,3,Paper
53.403402,-2.971285,20,Paper
51.298467,1.070994,12,Paper
51.44142,-0.941816,15,Paper
51.511486,-0.115997,13,Paper
53.403402,-2.971285,20,Paper
51.50688,-0.303358,13,Paper
51.242184,-0.590542,19,Paper
51.50688,-0.303358,13,Paper
57.16476,-2.101526,9,Paper
51.589755,-0.228299,13,Paper
54.010394,-2.787729,20,Paper
50.742365,-1.895636,11,Paper
50.93658,-1.396017,15,Paper
55.945884,-3.199017,8,Paper
51.458417,-2.602979,7,Paper
52.769227,-1.224632,18,Paper
51.242184,-0.590542,19,Paper
51.877943,-0.410402,1,Paper
50.737137,-3.535147,16,Paper
51.403243,-0.303488,13,Paper
54.010394,-2.787729,20,Paper
52.769227,-1.224632,18,Paper
53.806682,-1.555033,0,Paper
53.380941,-1.487947,0,Paper
54.010394,-2.787729,20,Paper
51.524559,-0.13404,13,Paper
51.458417,-2.602979,7,Paper
51.877726,0.947207,12,Paper
55.945884,-3.199017,8,Paper
50.93658,-1.396017,15,Paper
51.589755,-0.228299,13,Paper
51.242184,-0.590542,19,Paper
51.524559,-0.13404,13,Paper
51.242184,-0.590542,19,Paper
50.93658,-1.396017,15,Paper
53.009066,-2.176138,10,Paper
53.764503,-2.70835,20,Paper
51.4988,-0.174877,13,Paper
55.917935,-3.23968,8,Paper
50.93658,-1.396017,15,Paper
52.407175,-1.503746,5,Paper
51.754816,-1.254367,15,Paper
51.511486,-0.115997,13,Paper
52.48281,-1.885094,5,Paper
52.203267,0.134511,6,Paper
51.877726,0.947207,12,Paper
55.917935,-3.23968,8,Paper
55.872121,-4.288201,2,Paper
50.93658,-1.396017,15,Paper
51.524559,-0.13404,13,Paper
51.458417,-2.602979,7,Paper
52.602126,-1.233388,18,Paper
51.511486,-0.115997,13,Paper
51.524067,-0.040375,13,Paper
51.524067,-0.040375,13,Paper
50.842045,-0.119892,19,Paper
55.945884,-3.199017,8,Paper
