Latitude,Longitude,Label,Type
50.8259834,-0.1418785,3,Event
51.4982841,-2.5915971,16,Event
51.5053782,-0.1049948,21,Event
53.7387,-0.333,28,Event
52.9101124,-1.2982013,13,Event
51.5299658,-0.1276734,21,Event
51.5349086,-0.1216933,21,Event
52.0540042,-0.7392017,25,Event
52.2109006,0.0916506,31,Event
53.475435,-2.245923,29,Event
53.7634781,-2.7101615,29,Event
52.1946331,-2.2235179,30,Event
51.5416372,-0.0012587,21,Event
51.4429239,-2.5687759,16,Event
50.7836712,0.270926,3,Event
53.4674583,-2.2339489,29,Event
52.6293545,-1.138011,13,Event
51.5291077,-0.2375418,21,Event
51.4751464,-3.1853658,7,Event
51.5046984,-2.5494589,16,Event
51.4928092,-0.1203195,21,Event
51.5107902,-0.1217083,21,Event
53.4833089,-2.2329376,29,Event
52.3611608,0.3608602,31,Event
53.7951769,-3.0414317,11,Event
55.9471549,-3.2017023,14,Event
52.2250185,-2.2141602,30,Event
51.5105481,-0.0847719,21,Event
51.5201462,-0.0920208,21,Event
50.3759061,-4.1395777,20,Event
51.524739,-0.113999,21,Event
53.545529,-2.6303,29,Event
51.4996,-0.2197,21,Event
53.796188,-1.5577914,1,Event
50.7836712,0.270926,3,Event
52.4383658,-1.9164794,26,Event
51.3254828,-2.4612778,16,Event
51.5222137,-0.1332239,21,Event
51.6745798,-1.2913644,27,Event
54.9812226,-1.620463,22,Event
51.7641253,-1.2605795,27,Event
54.969366,-1.6142687,22,Event
51.7513578,-1.262061,27,Event
51.520235,-0.070367,21,Event
53.1061121,-1.1774307,13,Event
