Latitude,Longitude,Label,Type
50.723808,-1.9064535,5,Event
52.7989012,-0.0298824,21,Event
53.7947719,-1.6020708,11,Event
53.7634781,-2.7101615,9,Event
51.525851,-0.133945,2,Event
55.953252,-3.188267,18,Event
51.595413,-0.597311,10,Event
53.7979951,-1.7475373,11,Event
51.5095842,-0.1423075,2,Event
51.5095842,-0.1423075,2,Event
51.5258228,-0.1440839,2,Event
51.5084601,0.029846,2,Event
56.4633316,-2.9739572,4,Event
51.4282746,-0.5623352,2,Event
52.6135,-0.8361,17,Event
52.212991,0.080016,21,Event
50.8259834,-0.1418785,22,Event
51.4982841,-2.5915971,14,Event
51.5053782,-0.1049948,2,Event
54.581501,-5.938851,1,Event
53.7387,-0.333,7,Event
52.9101124,-1.2982013,17,Event
51.5349086,-0.1216933,2,Event
52.0540042,-0.7392017,10,Event
52.1453998,0.1529269,21,Event
53.475435,-2.245923,23,Event
53.7634781,-2.7101615,9,Event
53.37712,-1.4653766,13,Event
52.1946331,-2.2235179,12,Event
51.5416372,-0.0012587,2,Event
51.5095842,-0.1423075,2,Event
51.5095842,-0.1423075,2,Event
51.4988611,-0.1302775,2,Event
53.4825933,-2.2425777,23,Event
54.969366,-1.6142687,6,Event
53.5583075,-1.4995781,13,Event
51.5291077,-0.2375418,2,Event
51.461429,-2.6250424,14,Event
52.5548818,1.1794262,8,Event
51.5046984,-2.5494589,14,Event
51.4928092,-0.1203195,2,Event
53.4833089,-2.2329376,23,Event
51.5074641,-0.0944195,2,Event
52.482258,-1.896082,12,Event
55.8250922,-4.2953737,28,Event
55.9471549,-3.2017023,18,Event
51.5201462,-0.0920208,2,Event
55.9469688,-3.2020215,18,Event
50.3759061,-4.1395777,3,Event
51.524739,-0.113999,2,Event
53.7465599,-0.3426221,7,Event
51.4996,-0.2197,2,Event
51.7512796,-1.2574386,15,Event
53.796188,-1.5577914,11,Event
52.4383658,-1.9164794,12,Event
53.801548,-1.546834,11,Event
52.2078473,0.1182858,21,Event
51.5185508,-0.0861143,2,Event
52.2961977,-0.0053529,21,Event
54.9812226,-1.620463,6,Event
51.7641253,-1.2605795,15,Event
54.5844087,-5.9340493,1,Event
51.520235,-0.070367,2,Event
53.1061121,-1.1774307,17,Event
52.0615546,1.2363857,8,Event
51.5245998,-0.0816266,2,Event
50.3745284,-4.1406465,3,Event
51.5191363,-0.1190231,2,Event
51.4941,0.0828,2,Event
52.8298913,-1.6480029,26,Event
51.5349086,-0.1216933,2,Event
52.341186,-1.330203,26,Event
55.8427116,-4.2687452,28,Event
51.518718,-0.1447564,2,Event
50.7836712,0.270926,22,Event
55.923077,-3.1717226,18,Event
51.7639694,-1.2601312,15,Event
52.5585071,-1.7092837,26,Event
53.7917014,-1.7621302,11,Event
52.4214318,-1.4654216,26,Event
55.9532225,-3.194747,18,Event
51.5043555,-0.1258462,2,Event
51.522662,-0.085634,2,Event
52.3291122,-0.1809777,21,Event
51.5135818,-0.1158446,2,Event
51.4947429,-0.0631839,2,Event
53.4773135,-2.2549624,23,Event
51.4782085,-3.1826341,20,Event
51.5003469,-0.1948178,2,Event
51.5180124,-0.1228642,2,Event
51.5291508,-0.0785026,2,Event
52.8298913,-1.6480029,26,Event
53.4773135,-2.2549624,23,Event
53.4062793,-2.9734244,9,Event
50.358529,-4.128035,3,Event
51.5105481,-0.0847719,2,Event
51.5185508,-0.0861143,2,Event
55.868061,-4.119186,28,Event
51.5207507,-0.0831117,2,Event
55.9501031,-3.2959935,18,Event
51.5221645,-0.1283187,2,Event
53.7854473,-2.7054139,9,Event
51.5169327,-0.0785259,2,Event
51.4629407,-2.6235847,14,Event
52.194317,0.134587,21,Event
55.864237,-4.251806,28,Event
53.04304,-2.992494,9,Event
55.864237,-4.251806,28,Event
56.5593391,-2.5793295,4,Event
52.4067962,-1.7964631,12,Event
51.4966412,-0.2105574,2,Event
53.4835165,-2.232694,23,Event
51.5237833,-0.1047939,2,Event
51.5272507,-0.086964,2,Event
51.5160074,-0.1644426,2,Event
51.4941,0.0828,2,Event
51.261323,-0.321252,2,Event
51.5291508,-0.0785026,2,Event
51.5147341,-0.0675546,2,Event
52.341186,-1.330203,26,Event
50.918171,0.4822495,22,Event
51.515806,-0.224983,2,Event
51.5416372,-0.0012587,2,Event
52.9041162,-1.4455943,17,Event
52.9384633,-1.4965209,17,Event
53.9661026,-1.0818778,7,Event
51.5144918,-0.0803065,2,Event
51.4490075,-2.5824067,14,Event
53.4840582,-2.2361607,23,Event
57.1472947,-2.1062293,24,Event
52.5886244,-2.130491,12,Event
52.6500959,-1.1322068,17,Event
51.5012862,-0.1301618,2,Event
52.9547832,-1.1581086,17,Event
51.5053782,-0.1049948,2,Event
51.4982841,-2.5915971,14,Event
53.4840582,-2.2361607,23,Event
52.0523817,1.1634152,8,Event
55.3781,-3.436,18,Event
55.8597616,-4.2592386,28,Event
53.7947472,-1.7455882,11,Event
52.3831611,-1.5620634,26,Event
51.6810688,-1.2791365,15,Event
53.4717481,-2.2399314,23,Event
51.499926,-0.1960522,2,Event
52.4687278,-1.7787558,12,Event
53.4828584,-2.2337345,23,Event
51.6414203,-0.7371623,10,Event
52.4444337,-1.7225726,26,Event
53.7634781,-2.7101615,9,Event
51.5349086,-0.1216933,2,Event
51.1312257,-3.3499009,20,Event
53.4062793,-2.9734244,9,Event
51.5099163,-0.1271412,2,Event
51.5099163,-0.1271412,2,Event
51.4638516,-3.1600866,20,Event
51.5569879,-0.1411791,2,Event
51.5238311,-0.0386544,2,Event
50.8670895,-0.087914,22,Event
50.972144,0.0964773,22,Event
51.4988,-0.1749,2,Event
51.5349086,-0.1216933,2,Event
57.3589462,-2.0589571,24,Event
53.4015079,-2.9650876,9,Event
50.7836712,0.270926,22,Event
52.6113259,-1.9279671,12,Event
51.6073822,-0.481816,2,Event
51.5144918,-0.0803065,2,Event
51.7552914,-1.2113923,15,Event
53.4840582,-2.2361607,23,Event
51.7521579,-1.2619056,15,Event
51.061471,-1.310194,5,Event
51.3519415,-0.4650136,2,Event
51.0576948,-1.3080629,5,Event
51.516936,-0.1304373,2,Event
53.861592,-1.91092,11,Event
51.51138,-0.09027,2,Event
53.7947472,-1.7455882,11,Event
53.4099317,-2.9807871,9,Event
54.50865,-6.76393,27,Event
51.5086296,-0.138725,2,Event
51.4944153,-0.1363526,2,Event
53.9605467,-1.096366,7,Event
54.1011534,-2.1640052,11,Event
51.5349086,-0.1216933,2,Event
51.5349086,-0.1216933,2,Event
51.7558855,-1.2441694,15,Event
53.7947719,-1.6020708,11,Event
53.7947719,-1.6020708,11,Event
53.7947719,-1.6020708,11,Event
53.7947719,-1.6020708,11,Event
53.7634781,-2.7101615,9,Event
55.953252,-3.188267,18,Event
51.4810961,-0.008024,2,Event
51.4810961,-0.008024,2,Event
51.522662,-0.085634,2,Event
51.4764667,-3.1809844,20,Event
51.5099163,-0.1271412,2,Event
51.5010488,-0.0941973,2,Event
51.4546264,-0.8933883,15,Event
51.4488728,-2.5834325,14,Event
51.5349086,-0.1216933,2,Event
52.1952,0.1316,21,Event
52.0257491,-0.5298328,10,Event
55.8427116,-4.2687452,28,Event
54.4051786,-1.7360949,6,Event
57.142284,-2.1097594,24,Event
51.5851685,-0.2216171,2,Event
51.5208155,-0.0915319,2,Event
52.4884538,-1.8864379,12,Event
51.6275801,-0.7523862,10,Event
53.9661026,-1.0818778,7,Event
51.5195998,-0.1817608,2,Event
53.4840582,-2.2361607,23,Event
53.4840582,-2.2361607,23,Event
52.194317,0.134587,21,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
55.953252,-3.188267,18,Event
53.4807593,-2.2426305,23,Event
51.5248703,-0.1390121,2,Event
51.5053782,-0.1049948,2,Event
51.5216676,-0.089684,2,Event
51.4913737,-0.1214194,2,Event
52.4133206,-1.7792657,12,Event
52.407999,-1.5057217,26,Event
51.5202825,-0.079511,2,Event
53.9661026,-1.0818778,7,Event
55.8427116,-4.2687452,28,Event
55.940482,-3.181973,18,Event
52.951074,-1.182567,17,Event
52.3800625,-1.5616976,26,Event
52.6292112,-1.0861819,17,Event
51.07164,-1.308947,5,Event
52.1966307,-2.2437565,12,Event
51.5247934,-0.0975912,2,Event
53.3815906,-1.4817909,13,Event
51.5253,-0.0813,2,Event
52.363896,-2.0568471,12,Event
51.5147341,-0.0675546,2,Event
51.5152201,-0.0899357,2,Event
51.5152201,-0.0899357,2,Event
51.5144334,-0.0750199,2,Event
51.5144334,-0.0750199,2,Event
51.5144334,-0.0750199,2,Event
51.514825,-0.067558,2,Event
51.514825,-0.067558,2,Event
51.5204932,-0.001091,2,Event
51.5204932,-0.001091,2,Event
53.2596576,-1.3587407,13,Event
51.514769,-0.067643,2,Event
52.9250287,-1.4540158,17,Event
51.5170595,-0.088824,2,Event
52.6113259,-1.9279671,12,Event
52.0540042,-0.7392017,10,Event
51.6297807,-0.7478028,10,Event
51.5017355,0.0055388,2,Event
53.3806213,-1.4691509,13,Event
51.5073509,-0.1277583,2,Event
52.486243,-1.890401,12,Event
55.864237,-4.251806,28,Event
51.5105384,-0.5950406,2,Event
55.953252,-3.188267,18,Event
53.4073459,-2.9870124,9,Event
50.7401153,-1.8789531,5,Event
51.5584069,0.0755874,2,Event
52.7989012,-0.0298824,21,Event
53.7634781,-2.7101615,9,Event
53.7634781,-2.7101615,9,Event
53.7634781,-2.7101615,9,Event
53.7634781,-2.7101615,9,Event
53.7634781,-2.7101615,9,Event
51.3320619,1.1198816,8,Event
50.829448,-0.778655,5,Event
51.5010153,-0.0937961,2,Event
52.341186,-1.330203,26,Event
52.6348777,1.3010427,8,Event
52.2109006,0.0916506,21,Event
51.518204,-0.0896184,2,Event
51.5160074,-0.1644426,2,Event
51.1864853,0.3930019,22,Event
51.1864853,0.3930019,22,Event
51.5099163,-0.1271412,2,Event
51.1864853,0.3930019,22,Event
51.5051097,-0.2132654,2,Event
51.4638516,-3.1600866,20,Event
51.514769,-0.067643,2,Event
51.514769,-0.067643,2,Event
51.514769,-0.067643,2,Event
51.514769,-0.067643,2,Event
51.514769,-0.067643,2,Event
51.514769,-0.067643,2,Event
51.514769,-0.067643,2,Event
51.514769,-0.067643,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.4546264,-0.8933883,15,Event
51.4546264,-0.8933883,15,Event
51.4546264,-0.8933883,15,Event
51.4546264,-0.8933883,15,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5074,-0.1278,2,Event
51.5074,-0.1278,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.5569879,-0.1411791,2,Event
51.4488728,-2.5834325,14,Event
51.5073509,-0.1277583,2,Event
50.8314805,-0.1387252,22,Event
52.3555177,-1.1743197,26,Event
51.5073509,-0.1277583,2,Event
52.4887594,-1.8871452,12,Event
51.5178737,-0.106528,2,Event
52.200396,0.1089872,21,Event
52.6277912,1.2909797,8,Event
51.4987997,-0.1748772,2,Event
51.5349086,-0.1216933,2,Event
51.760566,-1.2617837,15,Event
51.5073509,-0.1277583,2,Event
55.779699,-4.0972186,28,Event
51.5095842,-0.1423075,2,Event
55.9381534,-3.1744922,18,Event
51.5198587,-0.0987102,2,Event
51.5198587,-0.0987102,2,Event
51.5198587,-0.0987102,2,Event
51.657528,-0.201634,2,Event
51.5113278,-0.079212,2,Event
51.5095842,-0.1423075,2,Event
55.8603581,-4.2584732,28,Event
55.8603581,-4.2584732,28,Event
55.8603581,-4.2584732,28,Event
55.8603581,-4.2584732,28,Event
53.3969771,-2.9855319,9,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
50.7836712,0.270926,22,Event
50.7836712,0.270926,22,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
53.9661026,-1.0818778,7,Event
52.6113259,-1.9279671,12,Event
52.1975549,-2.2430422,12,Event
57.152778,-2.082794,24,Event
51.5242916,-0.0818819,2,Event
55.8427116,-4.2687452,28,Event
55.8427116,-4.2687452,28,Event
52.6113259,-1.9279671,12,Event
52.1291413,1.432128,8,Event
53.4840582,-2.2361607,23,Event
52.4515003,-1.7154531,26,Event
51.5029402,-0.0884508,2,Event
51.529551,-0.119981,2,Event
52.6113259,-1.9279671,12,Event
52.6113259,-1.9279671,12,Event
52.6113259,-1.9279671,12,Event
52.6113259,-1.9279671,12,Event
53.486285,-2.2400908,23,Event
51.5073509,-0.1277583,2,Event
56.462018,-2.970721,4,Event
51.5073509,-0.1277583,2,Event
55.9472067,-3.187064,18,Event
51.5123443,-0.0909852,2,Event
56.462018,-2.970721,4,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291,-0.2375,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291,-0.2375,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5291077,-0.2375418,2,Event
51.5186424,-0.0860117,2,Event
51.5186424,-0.0860117,2,Event
51.5186424,-0.0860117,2,Event
51.5076017,-0.1278165,2,Event
51.4952649,-0.2241024,2,Event
52.5257214,-2.1298104,12,Event
51.5404505,-0.1460925,2,Event
53.088489,-2.455772,0,Event
51.5416372,-0.0012587,2,Event
54.978252,-1.61778,6,Event
54.574227,-1.234956,6,Event
50.908596,0.2494235,22,Event
51.376165,-0.098234,2,Event
51.44621,0.216872,2,Event
56.1165227,-3.9369029,16,Event
56.394994,-3.4308381,4,Event
53.230688,-0.540579,17,Event
53.683298,-1.505924,11,Event
50.2660471,-5.0527125,29,Event
50.7155591,-3.530875,3,Event
54.328006,-2.74629,9,Event
54.892473,-2.932931,18,Event
53.3900441,-2.5969501,9,Event
51.5148182,-0.0834112,2,Event
55.8663938,-4.2635911,28,Event
51.5148182,-0.0834112,2,Event
51.5073509,-0.1277583,2,Event
53.345043,-2.639594,9,Event
53.440727,-2.7608869,9,Event
51.5123443,-0.0909852,2,Event
56.462,-2.9707,4,Event
55.860685,-4.262919,28,Event
57.165418,-2.1032189,24,Event
51.3397732,0.7378608,8,Event
52.6211393,-1.1246325,17,Event
53.861592,-1.91092,11,Event
53.861592,-1.91092,11,Event
52.5548818,1.1794262,8,Event
52.43299,-1.413739,26,Event
53.5167855,-2.6562564,9,Event
55.8427116,-4.2687452,28,Event
55.8427116,-4.2687452,28,Event
55.8427116,-4.2687452,28,Event
55.8427116,-4.2687452,28,Event
